times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,631,1,30601,73,35154,80
0,0,0,0,0,0,0,0,36952,88,33418,76
0,0,0,0,0,0,651,1,26986,64,32336,73
0,0,0,0,0,0,643,1,32590,77,29504,67
0,0,0,0,0,0,1307,2,25882,61,37457,85
0,0,0,0,0,0,661,1,28048,66,32254,73
0,0,0,0,0,0,0,0,26894,63,27565,62
0,0,0,0,0,0,647,1,27696,65,29091,65
0,0,0,0,0,0,0,0,27022,63,34101,76
0,0,0,0,0,0,647,1,29918,70,30491,68
0,0,0,0,0,0,676,1,23555,55,29802,66
0,0,0,0,0,0,655,1,29731,69,28812,64
0,0,0,0,0,0,0,0,25966,60,36880,82
0,0,0,0,0,0,659,1,33341,77,29927,66
0,0,0,0,0,0,0,0,25630,59,27151,60
0,0,0,0,0,0,677,1,26563,61,29260,64
0,0,0,0,0,0,1371,2,25492,58,32187,69
0,0,0,0,0,0,689,1,26690,61,26623,58
0,0,0,0,0,0,0,0,23249,53,28539,62
0,0,0,0,0,0,0,0,28194,64,19859,43
0,0,0,0,0,0,0,0,17600,40,19341,42
0,0,0,0,0,0,1377,2,18049,41,23975,52
0,0,0,0,0,0,0,0,23137,52,20846,45
0,0,0,0,0,0,2819,4,25301,57,23859,51
0,0,0,0,0,0,0,0,22249,50,20457,44
0,0,0,0,0,0,1429,2,24527,55,28461,61
0,0,0,0,0,0,706,1,24462,55,22004,47
0,0,0,0,0,0,0,0,21059,47,26209,56
0,0,0,0,0,0,1556,2,26461,59,27332,58
0,0,0,0,0,0,703,1,18805,42,25534,54
0,0,0,0,0,0,2853,4,20726,46,24903,53
0,0,0,0,0,0,724,1,20339,45,23199,49
0,0,0,0,0,0,1436,2,24195,53,23323,49
0,0,0,0,0,0,0,0,21866,48,21888,46
0,0,0,0,0,0,0,0,19178,42,21765,46
0,0,0,0,0,0,731,1,19703,43,22575,47
0,0,0,0,0,0,0,0,18325,40,26260,55
0,0,0,0,0,0,0,0,18038,39,18103,38
0,0,0,0,0,0,1489,2,19931,43,20783,43
0,0,0,0,0,0,0,0,23682,51,23685,49
0,0,0,0,0,0,1552,2,18559,40,19919,41
0,0,0,0,0,0,0,0,26959,58,20259,42
0,0,0,0,0,0,0,0,24759,53,21837,45
0,0,0,0,0,0,1538,2,24694,53,20844,43
0,0,0,0,0,0,2279,3,19750,42,23863,49
0,0,0,0,0,0,751,1,19174,41,16705,34
0,0,0,0,0,0,0,0,22587,48,25380,52
