times_household,counts_household,times_k12school,counts_k12school,times_college,counts_college,times_workplace,counts_workplace,times_primary,counts_primary,times_secondary,counts_secondary
0,0,0,0,0,0,231,1,6576,31,4813,22
0,0,0,0,0,0,0,0,5097,24,3931,18
0,0,0,0,0,0,0,0,4523,21,4031,18
0,0,0,0,0,0,466,2,4238,20,3748,17
0,0,0,0,0,0,235,1,3045,14,4905,22
0,0,0,0,0,0,237,1,6059,28,2640,12
0,0,0,0,0,0,716,3,3945,18,3983,18
0,0,0,0,0,0,539,2,2190,10,4434,20
0,0,0,0,0,0,511,2,3685,17,5565,25
0,0,0,0,0,0,733,3,4459,20,6083,27
0,0,0,0,0,0,248,1,4794,22,4544,20
0,0,0,0,0,0,1018,4,5270,24,4310,19
0,0,0,0,0,0,257,1,5461,25,6205,27
0,0,0,0,0,0,767,3,4454,20,5371,23
0,0,0,0,0,0,0,0,6217,28,3257,14
0,0,0,0,0,0,748,3,6025,27,6033,26
0,0,0,0,0,0,533,2,4081,18,3250,14
0,0,0,0,0,0,0,0,5649,25,5626,24
0,0,0,0,0,0,265,1,5684,25,3991,17
0,0,0,0,0,0,277,1,4083,18,5657,24
0,0,0,0,0,0,0,0,5714,25,3317,14
0,0,0,0,0,0,520,2,5077,22,5190,22
0,0,0,0,0,0,0,0,3440,15,5660,24
0,0,0,0,0,0,0,0,3871,17,5774,24
0,0,0,0,0,0,269,1,5115,22,6118,25
0,0,0,0,0,0,269,1,4215,18,5509,23
0,0,0,0,0,0,270,1,5673,24,3829,16
0,0,0,0,0,0,280,1,4501,19,5305,22
0,0,0,0,0,0,1092,4,5443,23,8633,35
0,0,0,0,0,0,278,1,5401,23,9114,37
0,0,0,0,0,0,286,1,7469,31,4639,19
0,0,0,0,0,0,571,2,7467,31,4890,20
0,0,0,0,0,0,562,2,5254,22,6641,27
0,0,0,0,0,0,571,2,7475,31,6545,26
0,0,0,0,0,0,588,2,6148,25,4233,17
0,0,0,0,0,0,286,1,4621,19,3762,15
0,0,0,0,0,0,893,3,5112,21,5031,20
0,0,0,0,0,0,298,1,3635,15,5004,20
0,0,0,0,0,0,302,1,4880,20,8127,32
0,0,0,0,0,0,0,0,6662,27,8256,32
0,0,0,0,0,0,1185,4,5168,21,5680,22
0,0,0,0,0,0,906,3,5535,22,5656,22
0,0,0,0,0,0,0,0,7825,31,5940,23
0,0,0,0,0,0,305,1,7773,31,8724,34
0,0,0,0,0,0,0,0,5005,20,4952,19
0,0,0,0,0,0,299,1,8800,35,7426,28
0,0,0,0,0,0,318,1,7897,31,7907,30
0,0,0,0,0,0,308,1,4098,16,6400,24
0,0,0,0,0,0,307,1,6697,26,5766,22
0,0,0,0,0,0,314,1,7676,30,8286,31
0,0,0,0,0,0,0,0,6316,25,10130,38
0,0,0,0,0,0,0,0,9160,36,5584,21
0,0,0,0,0,0,641,2,8802,34,6178,23
0,0,0,0,0,0,682,2,7112,27,6479,24
0,0,0,0,0,0,319,1,7539,29,8544,32
0,0,0,0,0,0,0,0,9168,35,6472,24
0,0,0,0,0,0,0,0,7831,30,8624,32
0,0,0,0,0,0,665,2,7650,29,8542,31
0,0,0,0,0,0,971,3,9038,34,9307,34
0,0,0,0,0,0,344,1,6590,25,8546,31
0,0,0,0,0,0,682,2,8883,33,9914,36
0,0,0,0,0,0,0,0,6793,25,7050,25
0,0,0,0,0,0,335,1,11919,44,10015,36
0,0,0,0,0,0,1004,3,8941,33,10402,37
0,0,0,0,0,0,349,1,6795,25,10130,36
0,0,0,0,0,0,341,1,6897,25,8554,30
0,0,0,0,0,0,1011,3,10330,38,12499,44
0,0,0,0,0,0,1056,3,7096,26,10438,37
0,0,0,0,0,0,690,2,8243,30,7720,27
0,0,0,0,0,0,346,1,10705,39,10470,37
0,0,0,0,0,0,1052,3,9772,35,7407,26
0,0,0,0,0,0,722,2,8131,29,10967,38
0,0,0,0,0,0,0,0,13700,49,11561,40
0,0,0,0,0,0,374,1,10017,36,9546,33
0,0,0,0,0,0,1072,3,6456,23,12352,43
0,0,0,0,0,0,731,2,8790,31,7921,27
0,0,0,0,0,0,2227,6,9570,34,13142,45
0,0,0,0,0,0,740,2,11913,42,8825,30
0,0,0,0,0,0,360,1,8354,29,13581,46
0,0,0,0,0,0,370,1,11520,40,8859,30
0,0,0,0,0,0,371,1,11507,40,10407,35
0,0,0,0,0,0,751,2,12439,43,9911,33
0,0,0,0,0,0,743,2,6338,22,9583,32
0,0,0,0,0,0,352,1,11347,39,11434,38
0,0,0,0,0,0,398,1,9247,32,12567,42
0,0,0,0,0,0,386,1,8775,30,9650,32
0,0,0,0,0,0,0,0,12228,42,7968,26
0,0,0,0,0,0,387,1,9447,32,11707,38
0,0,0,0,0,0,760,2,12998,44,10745,35
0,0,0,0,0,0,1169,3,9811,33,10479,34
0,0,0,0,0,0,417,1,13654,46,14201,46
0,0,0,0,0,0,0,0,10509,35,12231,40
0,0,0,0,0,0,1181,3,8995,30,13629,44
0,0,0,0,0,0,805,2,10230,34,14523,47
0,0,0,0,0,0,801,2,9350,31,13467,43
0,0,0,0,0,0,403,1,13702,45,12549,40
0,0,0,0,0,0,1215,3,13905,46,15580,50
0,0,0,0,0,0,0,0,14055,46,10060,32
0,0,0,0,0,0,421,1,13735,45,14549,46
0,0,0,0,0,0,0,0,10876,35,12374,39
0,0,0,0,0,0,1262,3,13589,44,15958,50
0,0,0,0,0,0,432,1,12359,40,12957,41
0,0,0,0,0,0,0,0,11543,37,15304,48
0,0,0,0,0,0,409,1,13778,44,12263,38
0,0,0,0,0,0,425,1,9763,31,11265,35
0,0,0,0,0,0,1701,4,19552,62,16795,52
0,0,0,0,0,0,1687,4,16625,53,15532,48
0,0,0,0,0,0,839,2,12027,38,18410,56
0,0,0,0,0,0,426,1,13567,43,12651,39
0,0,0,0,0,0,424,1,12039,38,9801,30
0,0,0,0,0,0,860,2,19768,62,15444,47
0,0,0,0,0,0,1284,3,14465,45,15697,48
0,0,0,0,0,0,0,0,13833,43,14134,43
0,0,0,0,0,0,428,1,12868,40,18903,57
0,0,0,0,0,0,883,2,13814,43,15896,48
0,0,0,0,0,0,0,0,18075,56,18409,55
0,0,0,0,0,0,439,1,14765,45,16103,48
0,0,0,0,0,0,871,2,16643,51,11103,33
0,0,0,0,0,0,0,0,16394,50,16198,48
0,0,0,0,0,0,0,0,21987,67,14912,44
0,0,0,0,0,0,447,1,16069,49,16244,48
0,0,0,0,0,0,462,1,12673,38,11701,34
0,0,0,0,0,0,473,1,17482,53,15916,46
0,0,0,0,0,0,0,0,15335,46,17790,52
0,0,0,0,0,0,921,2,18591,56,15535,45
0,0,0,0,0,0,0,0,14968,45,19988,58
0,0,0,0,0,0,460,1,14086,42,15268,44
0,0,0,0,0,0,0,0,20583,61,16991,49
0,0,0,0,0,0,0,0,17550,52,14657,42
0,0,0,0,0,0,1933,4,19493,57,13312,38
0,0,0,0,0,0,0,0,12939,38,14359,41
0,0,0,0,0,0,929,2,19145,56,16857,48
0,0,0,0,0,0,484,1,19939,58,13835,39
0,0,0,0,0,0,492,1,11899,35,10277,29
0,0,0,0,0,0,969,2,15088,44,17179,48
0,0,0,0,0,0,1435,3,16947,49,15256,43
0,0,0,0,0,0,0,0,22772,66,16505,46
0,0,0,0,0,0,0,0,15542,45,15151,42
0,0,0,0,0,0,0,0,12877,37,21160,59
0,0,0,0,0,0,0,0,12273,35,16069,45
0,0,0,0,0,0,1003,2,15156,43,19404,54
0,0,0,0,0,0,0,0,16226,46,19040,52
0,0,0,0,0,0,2028,4,13458,38,16684,46
0,0,0,0,0,0,500,1,17783,50,16887,46
0,0,0,0,0,0,504,1,14901,42,20149,55
0,0,0,0,0,0,993,2,21476,60,17261,47
0,0,0,0,0,0,1010,2,17508,49,20706,56
0,0,0,0,0,0,509,1,15948,45,18805,51
0,0,0,0,0,0,1029,2,21378,60,17573,47
0,0,0,0,0,0,520,1,16280,45,22561,61
0,0,0,0,0,0,1024,2,19170,53,18098,48
0,0,0,0,0,0,0,0,16715,46,20527,55
0,0,0,0,0,0,1028,2,12233,34,20349,54
0,0,0,0,0,0,1051,2,15746,43,14283,38
0,0,0,0,0,0,2103,4,13833,38,20176,53
0,0,0,0,0,0,0,0,17640,48,18483,49
0,0,0,0,0,0,523,1,23192,63,15561,41
0,0,0,0,0,0,0,0,16617,45,20263,53
0,0,0,0,0,0,2154,4,14466,39,19446,51
0,0,0,0,0,0,0,0,21845,59,20782,54
0,0,0,0,0,0,1089,2,28637,77,23428,61
0,0,0,0,0,0,0,0,18234,49,24326,63
0,0,0,0,0,0,525,1,20875,56,28006,72
0,0,0,0,0,0,558,1,20042,53,20163,52
0,0,0,0,0,0,562,1,20825,55,24203,62
0,0,0,0,0,0,1667,3,21229,56,16534,42
0,0,0,0,0,0,1139,2,24257,64,20522,52
0,0,0,0,0,0,1106,2,23266,61,26223,67
0,0,0,0,0,0,552,1,18328,48,24789,63
0,0,0,0,0,0,1114,2,26938,71,26419,67
0,0,0,0,0,0,542,1,23317,61,31268,79
0,0,0,0,0,0,1675,3,21535,56,27440,69
0,0,0,0,0,0,0,0,29269,76,28169,71
0,0,0,0,0,0,0,0,23570,61,22342,56
0,0,0,0,0,0,1712,3,27797,72,26227,65
0,0,0,0,0,0,1776,3,24072,62,22169,55
0,0,0,0,0,0,593,1,21510,55,31035,77
0,0,0,0,0,0,0,0,29771,76,31645,78
0,0,0,0,0,0,0,0,28664,73,26862,66
0,0,0,0,0,0,1160,2,30175,77,28206,69
0,0,0,0,0,0,0,0,30344,77,28537,69
0,0,0,0,0,0,584,1,29311,74,29100,71
0,0,0,0,0,0,0,0,29075,73,27968,68
0,0,0,0,0,0,596,1,27793,70,31191,76
0,0,0,0,0,0,594,1,34418,87,33587,81
0,0,0,0,0,0,605,1,30832,77,32210,77
0,0,0,0,0,0,588,1,33178,83,34326,83
0,0,0,0,0,0,2445,4,36469,91,32312,78
0,0,0,0,0,0,1160,2,31445,78,38775,92
0,0,0,0,0,0,1803,3,28199,70,33311,79
0,0,0,0,0,0,0,0,38437,95,39288,93
0,0,0,0,0,0,0,0,37758,93,36441,87
0,0,0,0,0,0,618,1,34924,86,42141,99
0,0,0,0,0,0,1249,2,29430,72,40571,95
0,0,0,0,0,0,0,0,34059,83,38298,90
0,0,0,0,0,0,2535,4,36949,90,35490,83
0,0,0,0,0,0,0,0,38413,93,36416,85
0,0,0,0,0,0,0,0,31356,76,38594,90
0,0,0,0,0,0,2548,4,44373,107,39130,91
0,0,0,0,0,0,627,1,40817,99,40493,93
0,0,0,0,0,0,656,1,39819,96,44107,102
0,0,0,0,0,0,644,1,43694,105,33765,78
0,0,0,0,0,0,1246,2,44317,106,39646,91
0,0,0,0,0,0,633,1,35246,84,34777,80
0,0,0,0,0,0,0,0,42122,100,31029,71
0,0,0,0,0,0,0,0,37019,88,36501,83
0,0,0,0,0,0,667,1,35820,85,40422,92
0,0,0,0,0,0,1324,2,37146,87,37183,84
0,0,0,0,0,0,0,0,31470,74,43780,99
0,0,0,0,0,0,2631,4,39146,92,32883,74
0,0,0,0,0,0,1943,3,36522,85,33192,75
0,0,0,0,0,0,644,1,41965,98,37957,85
0,0,0,0,0,0,673,1,34480,80,31691,71
0,0,0,0,0,0,0,0,25740,60,36321,81
0,0,0,0,0,0,0,0,34420,80,34075,76
0,0,0,0,0,0,0,0,42421,98,35042,77
0,0,0,0,0,0,655,1,38065,88,29640,65
0,0,0,0,0,0,0,0,34886,80,37150,82
0,0,0,0,0,0,1339,2,37432,86,33129,73
